molecule,basis,run_label,distance,mapper,ansatz,reps,optimizer,max_iter,seed,energy,reference_energy,reference_method,abs_error_hartree,abs_error_kcal_mol,within_chemical_accuracy,eval_count,success,error,error_type,num_qubits,num_terms,constant_energy,total_experiment_s
LiH,sto-3g,presentation_range_curve_sto3g,3.0694444444444446,jw,puccsd,1,slsqp,100,137,-7.723466252436739,-7.723466523216142,CASCI,2.707794024559007e-07,0.0001699165120556998,True,70,True,,,6,62,-6.962875941644115,2.4098775839956943
LiH,sto-3g,presentation_range_curve_sto3g,3.110479797979798,jw,puccsd,1,slsqp,100,137,-7.7217713254057125,-7.721771340837189,CASCI,1.5431476541039046e-08,9.683390412790872e-06,True,72,True,,,6,62,-6.965155278228233,2.644155235000653
LiH,sto-3g,presentation_range_curve_sto3g,3.1515151515151514,jw,puccsd,1,slsqp,100,137,-7.720412605344673,-7.720412950472416,CASCI,3.4512774327311035e-07,0.0002165707650535662,True,78,True,,,6,62,-6.9673752768587685,2.668650635998347
LiH,sto-3g,presentation_range_curve_sto3g,3.192550505050505,jw,puccsd,1,slsqp,100,137,-7.7193890441174995,-7.719389470603809,CASCI,4.264863093794702e-07,0.000267623997512402,True,78,True,,,6,62,-6.96953822799713,2.9814390349929454
LiH,sto-3g,presentation_range_curve_sto3g,3.2335858585858586,jw,puccsd,1,slsqp,100,137,-7.718694881672246,-7.718694888510793,CASCI,6.838547506049508e-09,4.291250106973621e-06,True,78,True,,,6,62,-6.971646304511059,4.235267851006938
LiH,sto-3g,presentation_range_curve_sto3g,3.274621212121212,jw,puccsd,1,slsqp,100,137,-7.718319127903097,-7.71831952179558,CASCI,3.938924830748647e-07,0.0002471710781618253,True,70,True,,,6,62,-6.973701569200562,2.647560172001249
LiH,sto-3g,presentation_range_curve_sto3g,3.3156565656565657,jw,puccsd,1,slsqp,100,137,-7.718250503070557,-7.718250511733194,CASCI,8.662636830081283e-09,5.4358825746074755e-06,True,77,True,,,6,62,-6.975705981760723,2.9767862599983346
LiH,sto-3g,presentation_range_curve_sto3g,3.356691919191919,jw,puccsd,1,slsqp,100,137,-7.718472050540484,-7.718472295696868,CASCI,2.451563840821791e-07,0.00015383783741902414,True,79,True,,,6,62,-6.977661405227622,3.1420631000073627
LiH,sto-3g,presentation_range_curve_sto3g,3.397727272727273,jw,puccsd,1,slsqp,100,137,-7.7189668945286245,-7.718967034566961,CASCI,1.40038336482462e-07,8.787531648777325e-05,True,87,True,,,6,62,-6.979569611949674,3.1613216580008157
LiH,sto-3g,presentation_range_curve_sto3g,3.4387626262626263,jw,puccsd,1,slsqp,100,137,-7.719714989557275,-7.720146311412098,CASCI,0.0004313218548226416,0.27065834579790105,True,86,True,,,6,62,-6.981432289123417,4.23244824098947
LiH,sto-3g,presentation_range_curve_sto3g,3.47979797979798,jw,puccsd,1,slsqp,100,137,-7.720694898681567,-7.722221439061011,CASCI,0.0015265403794435528,0.9579178269642444,True,94,True,,,6,62,-6.9832510439298225,3.208588992987643
LiH,sto-3g,presentation_range_curve_sto3g,3.520833333333333,jw,puccsd,1,slsqp,100,137,-7.721884104326187,-7.724362227793737,CASCI,0.002478123467549942,1.5550447789987965,False,87,True,,,6,62,-6.9850274083045845,3.2502915509976447
LiH,sto-3g,presentation_range_curve_sto3g,3.561868686868687,jw,puccsd,1,slsqp,100,137,-7.723259704283085,-7.726552960503093,CASCI,0.0032932562200080895,2.0665479173610564,False,87,True,,,6,62,-6.986762843373564,2.92323862601188
LiH,sto-3g,presentation_range_curve_sto3g,3.6029040404040407,jw,puccsd,1,slsqp,100,137,-7.724797489560757,-7.728778024252867,CASCI,0.00398053469211046,2.497821344111543,False,87,True,,,6,62,-6.988458743581788,4.563823934993707
LiH,sto-3g,presentation_range_curve_sto3g,3.6849747474747474,jw,puccsd,1,slsqp,100,137,-7.728265518256145,-7.733271563096167,CASCI,0.005006044840022206,3.1413381915174945,False,86,True,,,6,62,-6.991737206611064,3.1873885270033497
LiH,sto-3g,presentation_range_curve_sto3g,3.726010101010101,jw,puccsd,1,slsqp,100,137,-7.730143259199427,-7.735506530388283,CASCI,0.005363271188855379,3.3655009404474496,False,86,True,,,6,62,-6.993322255426917,3.353942786998232
