molecule,basis,run_label,distance,mapper,ansatz,reps,optimizer,max_iter,seed,energy,reference_energy,reference_method,abs_error_hartree,abs_error_kcal_mol,within_chemical_accuracy,eval_count,success,error,error_type,num_qubits,num_terms,constant_energy,setup_hamiltonian_s,vqe_execution_s,total_experiment_s
H2,sto-3g,dense_curve_config_search_sto3g,1.4201388888888888,jw,real_amplitudes,1,spsa,100,137,-0.9809016260614574,-1.0117754124501095,FCI,0.030873786388652125,19.373578822956706,False,200,True,,,4,15,0.3726235617236186,0.06499373700353317,0.5795040060038446,0.6497964240115834
H2,sto-3g,dense_curve_config_search_sto3g,1.4201388888888888,jw,real_amplitudes,2,cobyla,100,137,-0.9637856681703523,-1.0117754124501095,FCI,0.04798974427975722,30.113996443246172,False,100,True,,,4,15,0.3726235617236186,0.06686156100477092,0.5364109770016512,0.6096075509994989
H2,sto-3g,dense_curve_config_search_sto3g,1.4201388888888888,jw,real_amplitudes,2,slsqp,100,137,-0.9659906998122378,-1.0117754124501095,FCI,0.04578471263787165,28.730319242678203,False,339,True,,,4,15,0.3726235617236186,0.06243909000477288,1.2422424649994355,1.3112394290074008
H2,sto-3g,dense_curve_config_search_sto3g,1.4201388888888888,jw,real_amplitudes,2,spsa,100,137,-0.9545309739210879,-1.0117754124501095,FCI,0.05724443852902161,35.921400376907826,False,200,True,,,4,15,0.3726235617236186,0.0625954129936872,0.6367730800120626,0.7063271359947976
H2,sto-3g,dense_curve_config_search_sto3g,1.4201388888888888,jw,efficient_su2,1,cobyla,100,137,-0.9491472519119426,-1.0117754124501095,FCI,0.06262816053816689,39.29973439114457,False,100,True,,,4,15,0.3726235617236186,0.07092308600840624,0.5577683199953754,0.6356970810011262
H2,sto-3g,dense_curve_config_search_sto3g,1.4201388888888888,jw,efficient_su2,1,slsqp,100,137,-1.011774700912678,-1.0117754124501095,FCI,7.115374314192735e-07,0.0004464961420524769,True,527,True,,,4,15,0.3726235617236186,0.08497150799666997,2.027672487995005,2.1237057900143554
H2,sto-3g,dense_curve_config_search_sto3g,1.4201388888888888,jw,efficient_su2,1,spsa,100,137,-0.9268509958984772,-1.0117754124501095,FCI,0.0849244165516323,53.29083570589823,False,200,True,,,4,15,0.3726235617236186,0.06608406099257991,0.7468212949897861,0.8198664910014486
H2,sto-3g,dense_curve_config_search_sto3g,1.4201388888888888,jw,efficient_su2,2,cobyla,100,137,-0.9509865520798466,-1.0117754124501095,FCI,0.060788860370262876,38.145556982083285,False,100,True,,,4,15,0.3726235617236186,0.08321230400179047,0.6104992909968132,0.7037772229959955
H2,sto-3g,dense_curve_config_search_sto3g,1.4201388888888888,jw,efficient_su2,2,slsqp,100,137,-1.0117309641900376,-1.0117754124501095,FCI,4.444826007188318e-05,0.027891683229447344,True,751,True,,,4,15,0.3726235617236186,0.06730153498938307,3.3241704529937124,3.400386446999619
H2,sto-3g,dense_curve_config_search_sto3g,1.4201388888888888,jw,efficient_su2,2,spsa,100,137,-0.9443867082682054,-1.0117754124501095,FCI,0.06738870418190412,42.28701837248248,False,200,True,,,4,15,0.3726235617236186,0.1496115610061679,0.8158592760009924,0.9745232889981708
H2,sto-3g,dense_curve_config_search_sto3g,1.4201388888888888,jw,uccsd,1,cobyla,100,137,-1.0117208586647208,-1.0117754124501095,FCI,5.455378538865574e-05,0.034232991315449976,True,100,True,,,4,15,0.3726235617236186,0.09449466499791015,1.3116743379941909,1.4376338260044577
H2,sto-3g,dense_curve_config_search_sto3g,1.4201388888888888,jw,uccsd,1,slsqp,100,137,-1.0117752006952805,-1.0117754124501095,FCI,2.1175482900481768e-07,0.00013287806099398415,True,52,True,,,4,15,0.3726235617236186,0.09521161300654057,0.5956490859971382,0.7225519819912734
H2,sto-3g,dense_curve_config_search_sto3g,1.4201388888888888,jw,uccsd,1,spsa,100,137,-0.946340958973048,-1.0117754124501095,FCI,0.06543445347706145,41.060708466937356,False,200,True,,,4,15,0.3726235617236186,0.0689435520034749,2.5297536329890136,2.6306814389972715
H2,sto-3g,dense_curve_config_search_sto3g,1.4201388888888888,jw,puccsd,1,cobyla,100,137,-1.0117754123670213,-1.0117754124501095,FCI,8.308820298452702e-11,5.213859516661756e-08,True,41,True,,,4,15,0.3726235617236186,0.13813326400122605,0.5510894119943259,0.7285109000076773
H2,sto-3g,dense_curve_config_search_sto3g,1.4201388888888888,jw,puccsd,1,slsqp,100,137,-1.0117753915654293,-1.0117754124501095,FCI,2.0884680207444717e-08,1.3105324792293426e-05,True,19,True,,,4,15,0.3726235617236186,0.08534946100553498,0.22571365800104104,0.3422679579962278
H2,sto-3g,dense_curve_config_search_sto3g,1.4201388888888888,jw,puccsd,1,spsa,100,137,-1.0115833263408023,-1.0117754124501095,FCI,0.00019208610930721015,0.12053576236525813,True,200,True,,,4,15,0.3726235617236186,0.06931928399717435,2.446335447995807,2.545404727992718
H2,sto-3g,dense_curve_config_search_sto3g,1.6284722222222223,jw,real_amplitudes,1,cobyla,100,137,-0.9797195608327696,-0.9797807774964205,FCI,6.121666365088707e-05,0.038414007390904496,True,100,True,,,4,15,0.32495317003189766,0.12229294299322646,0.5137452360067982,0.6444063649978489
H2,sto-3g,dense_curve_config_search_sto3g,1.6284722222222223,jw,real_amplitudes,1,slsqp,100,137,-0.9485532232948448,-0.9797807774964205,FCI,0.031227554201575636,19.595571309476526,False,262,True,,,4,15,0.32495317003189766,0.06672064500162378,0.8951718549942598,0.967344407006749
H2,sto-3g,dense_curve_config_search_sto3g,1.6284722222222223,jw,real_amplitudes,1,spsa,100,137,-0.9484166478027787,-0.9797807774964205,FCI,0.031364129693641773,19.681273659927456,False,200,True,,,4,15,0.32495317003189766,0.15896501899987925,0.5980236449977383,0.762572096005897
H2,sto-3g,dense_curve_config_search_sto3g,1.6284722222222223,jw,real_amplitudes,2,cobyla,100,137,-0.9425601500660752,-0.9797807774964205,FCI,0.037220627430345266,23.35627869818853,False,100,True,,,4,15,0.32495317003189766,0.06828154399408959,0.5162407940078992,0.5913500899914652
H2,sto-3g,dense_curve_config_search_sto3g,1.6284722222222223,jw,real_amplitudes,2,slsqp,100,137,-0.9485532414311386,-0.9797807774964205,FCI,0.031227536065281836,19.59555992878894,False,341,True,,,4,15,0.32495317003189766,0.0697070110036293,1.294587912998395,1.371534199002781
H2,sto-3g,dense_curve_config_search_sto3g,1.6284722222222223,jw,real_amplitudes,2,spsa,100,137,-0.8821389040562795,-0.9797807774964205,FCI,0.09764187344014097,61.271154360549424,False,200,True,,,4,15,0.32495317003189766,0.07768905299599282,0.6904361969936872,0.7779835359979188
H2,sto-3g,dense_curve_config_search_sto3g,1.6284722222222223,jw,efficient_su2,1,cobyla,100,137,-0.923111013533378,-0.9797807774964205,FCI,0.05666976396304246,35.56078691468481,False,100,True,,,4,15,0.32495317003189766,0.06133136300195474,0.5652967049973086,0.6351313959894469
H2,sto-3g,dense_curve_config_search_sto3g,1.6284722222222223,jw,efficient_su2,1,slsqp,100,137,-0.9797807110276608,-0.9797807774964205,FCI,6.646875960747423e-08,4.1709744872526544e-05,True,582,True,,,4,15,0.32495317003189766,0.06622285500634462,2.1872729009919567,2.2603367249976145
H2,sto-3g,dense_curve_config_search_sto3g,1.6284722222222223,jw,efficient_su2,1,spsa,100,137,-0.9437124971437951,-0.9797807774964205,FCI,0.036068280352625326,22.633170535795568,False,200,True,,,4,15,0.32495317003189766,0.10518038000736851,0.6949573110032361,0.8074851799901808
H2,sto-3g,dense_curve_config_search_sto3g,1.6284722222222223,jw,efficient_su2,2,cobyla,100,137,-0.9073861981602276,-0.9797807774964205,FCI,0.07239457933619287,45.42825008467505,False,100,True,,,4,15,0.32495317003189766,0.05747821599652525,0.560744218993932,0.6263074320013402
H2,sto-3g,dense_curve_config_search_sto3g,1.6284722222222223,jw,efficient_su2,2,slsqp,100,137,-0.9797788888997085,-0.9797807774964205,FCI,1.888596711907553e-06,0.0011851114340923968,True,751,True,,,4,15,0.32495317003189766,0.06341873000201304,3.3106813250051346,3.3828096559882397
H2,sto-3g,dense_curve_config_search_sto3g,1.6284722222222223,jw,efficient_su2,2,spsa,100,137,-0.8982008939050892,-0.9797807774964205,FCI,0.08157988359133128,51.1921111725127,False,200,True,,,4,15,0.32495317003189766,0.12640443300188053,0.8184811039973283,0.9533829919964774
H2,sto-3g,dense_curve_config_search_sto3g,1.6284722222222223,jw,uccsd,1,cobyla,100,137,-0.9797807032148123,-0.9797807774964205,FCI,7.428160819777929e-08,4.6612377678580284e-05,True,100,True,,,4,15,0.32495317003189766,0.06485153800167609,1.2876967430056538,1.384383312004502
H2,sto-3g,dense_curve_config_search_sto3g,1.6284722222222223,jw,uccsd,1,slsqp,100,137,-0.97978075756608,-0.9797807774964205,FCI,1.993034048908271e-08,1.2506468029963803e-05,True,53,True,,,4,15,0.32495317003189766,0.0662277509982232,0.6050847549922764,0.7024951779894764
H2,sto-3g,dense_curve_config_search_sto3g,1.6284722222222223,jw,uccsd,1,spsa,100,137,-0.9793919848504449,-0.9797807774964205,FCI,0.0003887926459755775,0.24397088448348866,True,200,True,,,4,15,0.32495317003189766,0.07081718101107981,2.46555173600791,2.573648460995173
H2,sto-3g,dense_curve_config_search_sto3g,1.6284722222222223,jw,puccsd,1,cobyla,100,137,-0.979780776391705,-0.9797807774964205,FCI,1.104715430244596e-09,6.932188749173562e-07,True,37,True,,,4,15,0.32495317003189766,0.12239441499696113,0.4889416770020034,0.6517567490082001
H2,sto-3g,dense_curve_config_search_sto3g,1.6284722222222223,jw,puccsd,1,slsqp,100,137,-0.9797803310194051,-0.9797807774964205,FCI,4.46477015358937e-07,0.0002801683454308712,True,24,True,,,4,15,0.32495317003189766,0.0648172739893198,0.2782251510070637,0.37311708500783425
H2,sto-3g,dense_curve_config_search_sto3g,1.6284722222222223,jw,puccsd,1,spsa,100,137,-0.9796138299596941,-0.9797807774964205,FCI,0.00016694753672630291,0.10476108182358562,True,200,True,,,4,15,0.32495317003189766,0.06238466101058293,2.43109795798955,2.5236033709952608
H2,sto-3g,dense_curve_config_search_sto3g,1.8541666666666667,jw,real_amplitudes,1,cobyla,100,137,-0.9569318778625009,-0.957523696839354,FCI,0.0005918189768531201,0.3713717343461246,True,100,True,,,4,15,0.2853989452152809,0.13448231799702626,0.5204068640014157,0.6643954729952384
H2,sto-3g,dense_curve_config_search_sto3g,1.8541666666666667,jw,real_amplitudes,1,slsqp,100,137,-0.939979849691915,-0.957523696839354,FCI,0.017543847147439062,11.00892197964234,False,256,True,,,4,15,0.2853989452152809,0.10127586100134067,0.8990155159990536,1.0058752580080181
H2,sto-3g,dense_curve_config_search_sto3g,1.8541666666666667,jw,real_amplitudes,1,spsa,100,137,-0.9355186690996571,-0.957523696839354,FCI,0.022005027739696925,13.808352951909479,False,200,True,,,4,15,0.2853989452152809,0.07589857699349523,0.6033218030061107,0.6854455040011089
H2,sto-3g,dense_curve_config_search_sto3g,1.8541666666666667,jw,real_amplitudes,2,cobyla,100,137,-0.9359165309590147,-0.957523696839354,FCI,0.021607165880339285,13.558691054405825,False,100,True,,,4,15,0.2853989452152809,0.06497849800507538,0.5190556650049984,0.5907595419994323
H2,sto-3g,dense_curve_config_search_sto3g,1.8541666666666667,jw,real_amplitudes,2,slsqp,100,137,-0.9399800417301507,-0.957523696839354,FCI,0.017543655109203304,11.008801473921057,False,442,True,,,4,15,0.2853989452152809,0.076777021997259,1.6927755599899683,1.7763320740050403
H2,sto-3g,dense_curve_config_search_sto3g,1.8541666666666667,jw,real_amplitudes,2,spsa,100,137,-0.9220090195169204,-0.957523696839354,FCI,0.03551467732243363,22.285779651923004,False,200,True,,,4,15,0.2853989452152809,0.07127476899768226,0.6603773170063505,0.7379200460127322
H2,sto-3g,dense_curve_config_search_sto3g,1.8541666666666667,jw,efficient_su2,1,cobyla,100,137,-0.9197046064171046,-0.957523696839354,FCI,0.0378190904222494,23.7318196117753,False,100,True,,,4,15,0.2853989452152809,0.06946651200996712,0.566106269005104,0.6444366270006867
H2,sto-3g,dense_curve_config_search_sto3g,1.8541666666666667,jw,efficient_su2,1,slsqp,100,137,-0.9192378444787088,-0.957523696839354,FCI,0.03828585236064519,24.0247169289761,False,683,True,,,4,15,0.2853989452152809,0.07151503699424211,2.7913997979921987,2.8700172009994276
H2,sto-3g,dense_curve_config_search_sto3g,1.8541666666666667,jw,efficient_su2,1,spsa,100,137,-0.8010410033157378,-0.957523696839354,FCI,0.1564826935236162,98.19429853031089,False,200,True,,,4,15,0.2853989452152809,0.0996853859978728,0.6894009050010936,0.797411175997695
H2,sto-3g,dense_curve_config_search_sto3g,1.8541666666666667,jw,efficient_su2,2,cobyla,100,137,-0.8961933050530511,-0.957523696839354,FCI,0.06133039178630295,38.48537281943118,False,100,True,,,4,15,0.2853989452152809,0.06511470800614916,0.6010188459913479,0.6752379760000622
H2,sto-3g,dense_curve_config_search_sto3g,1.8541666666666667,jw,efficient_su2,2,slsqp,100,137,-0.9575213606608155,-0.957523696839354,FCI,2.3361785385089817e-06,0.0014659730585212325,True,700,True,,,4,15,0.2853989452152809,0.06800014300097246,3.102146321994951,3.1807471700012684
H2,sto-3g,dense_curve_config_search_sto3g,1.8541666666666667,jw,efficient_su2,2,spsa,100,137,-0.9097771008383957,-0.957523696839354,FCI,0.04774659600095832,29.961418709965354,False,200,True,,,4,15,0.2853989452152809,0.12877527000091504,0.8223740260000341,0.959948257994256
H2,sto-3g,dense_curve_config_search_sto3g,1.8541666666666667,jw,uccsd,1,cobyla,100,137,-0.957490037357561,-0.957523696839354,FCI,3.365948179301359e-05,0.021121627760452167,True,100,True,,,4,15,0.2853989452152809,0.07731122200493701,1.2642094110051403,1.3723039769975003
H2,sto-3g,dense_curve_config_search_sto3g,1.8541666666666667,jw,uccsd,1,slsqp,100,137,-0.9575236711904005,-0.957523696839354,FCI,2.5648953516643758e-08,1.6094949172275607e-05,True,95,True,,,4,15,0.2853989452152809,0.15506131300935522,1.106495073006954,1.2933811490074731
H2,sto-3g,dense_curve_config_search_sto3g,1.8541666666666667,jw,uccsd,1,spsa,100,137,-0.9574741646330589,-0.957523696839354,FCI,4.95322062951109e-05,0.03108190524003875,True,200,True,,,4,15,0.2853989452152809,0.07270429100026377,2.4375940120080486,2.542531998013146
H2,sto-3g,dense_curve_config_search_sto3g,1.8541666666666667,jw,puccsd,1,cobyla,100,137,-0.9575236952253203,-0.957523696839354,FCI,1.614033684482763e-09,1.0128206633160942e-06,True,42,True,,,4,15,0.2853989452152809,0.12365196998871397,0.569080417000805,0.7379252469982021
H2,sto-3g,dense_curve_config_search_sto3g,1.8541666666666667,jw,puccsd,1,slsqp,100,137,-0.9575236965646625,-0.957523696839354,FCI,2.746914917750587e-10,1.723713833122753e-07,True,27,True,,,4,15,0.2853989452152809,0.06595848100550938,0.3188842520030448,0.41495090500393417
H2,sto-3g,dense_curve_config_search_sto3g,1.8541666666666667,jw,puccsd,1,spsa,100,137,-0.9573716498895954,-0.957523696839354,FCI,0.00015204694975856636,0.09541082939604822,True,200,True,,,4,15,0.2853989452152809,0.06771640900115017,2.445584383996902,2.5456551410024986
H2,sto-3g,dense_curve_config_search_sto3g,2.0625,jw,real_amplitudes,1,cobyla,100,137,-0.9335805984861989,-0.9458278601066588,FCI,0.01224726162045986,7.685266892193146,False,100,True,,,4,15,0.25657076893090913,0.11950951800099574,0.5174422010022681,0.6475390400009928
H2,sto-3g,dense_curve_config_search_sto3g,2.0625,jw,real_amplitudes,1,slsqp,100,137,-0.9364076218885131,-0.9458278601066588,FCI,0.009420238218145638,5.911284264030352,False,253,True,,,4,15,0.25657076893090913,0.06254272999649402,0.8571407160052331,0.9250756310066208
H2,sto-3g,dense_curve_config_search_sto3g,2.0625,jw,real_amplitudes,1,spsa,100,137,-0.9330852069776214,-0.9458278601066588,FCI,0.012742653129037329,7.996129522349086,False,200,True,,,4,15,0.25657076893090913,0.07342693900864106,0.5818831740034511,0.6604307520028669
H2,sto-3g,dense_curve_config_search_sto3g,2.0625,jw,real_amplitudes,2,cobyla,100,137,-0.9342855535978096,-0.9458278601066588,FCI,0.011542306508849132,7.24290121506141,False,100,True,,,4,15,0.25657076893090913,0.07542559599096421,0.5277834680018714,0.6099192549881991
H2,sto-3g,dense_curve_config_search_sto3g,2.0625,jw,real_amplitudes,2,slsqp,100,137,-0.9363727969542694,-0.9458278601066588,FCI,0.00945506315238931,5.933137223692663,False,352,True,,,4,15,0.25657076893090913,0.05912104100571014,1.2672925300139468,1.332588281002245
H2,sto-3g,dense_curve_config_search_sto3g,2.0625,jw,real_amplitudes,2,spsa,100,137,-0.9326342591602605,-0.9458278601066588,FCI,0.01319360094639821,8.279103336273394,False,200,True,,,4,15,0.25657076893090913,0.06417519800015725,0.626967300006072,0.6973402570001781
H2,sto-3g,dense_curve_config_search_sto3g,2.0625,jw,efficient_su2,1,cobyla,100,137,-0.9434044327066746,-0.9458278601066588,FCI,0.002423427399984135,1.5207225043366446,False,100,True,,,4,15,0.25657076893090913,0.07139105700480286,0.5325884720077738,0.6113156999927014
H2,sto-3g,dense_curve_config_search_sto3g,2.0625,jw,efficient_su2,1,slsqp,100,137,-0.9458276182674481,-0.9458278601066588,FCI,2.4183921065734637e-07,0.00015175628124038077,True,513,True,,,4,15,0.25657076893090913,0.08293833100469783,1.989373563992558,2.079763574001845
H2,sto-3g,dense_curve_config_search_sto3g,2.0625,jw,efficient_su2,1,spsa,100,137,-0.9086722276014516,-0.9458278601066588,FCI,0.03715563250520715,23.315493797710033,False,200,True,,,4,15,0.25657076893090913,0.06433118000859395,0.735162284996477,0.8064109310071217
H2,sto-3g,dense_curve_config_search_sto3g,2.0625,jw,efficient_su2,2,cobyla,100,137,-0.8719203048974971,-0.9458278601066588,FCI,0.0739075552091617,46.37765606174585,False,100,True,,,4,15,0.25657076893090913,0.09908843399898615,0.5876557300070999,0.698516444012057
H2,sto-3g,dense_curve_config_search_sto3g,2.0625,jw,efficient_su2,2,slsqp,100,137,-0.9458248703583967,-0.9458278601066588,FCI,2.9897482620722116e-06,0.0018760939421846715,True,600,True,,,4,15,0.25657076893090913,0.0668089180107927,2.7752160020027077,2.8507399660011288
H2,sto-3g,dense_curve_config_search_sto3g,2.0625,jw,efficient_su2,2,spsa,100,137,-0.9119532587615757,-0.9458278601066588,FCI,0.03387460134508302,21.2566172154517,False,200,True,,,4,15,0.25657076893090913,0.14138634300616104,0.8325266949977959,0.983425389000331
H2,sto-3g,dense_curve_config_search_sto3g,2.0625,jw,uccsd,1,cobyla,100,137,-0.9457894773575009,-0.9458278601066588,FCI,3.838274915790585e-05,0.024085520541328342,True,100,True,,,4,15,0.25657076893090913,0.06533006799872965,1.3108525040006498,1.4062915789982071
H2,sto-3g,dense_curve_config_search_sto3g,2.0625,jw,uccsd,1,slsqp,100,137,-0.9458278375830076,-0.9458278601066588,FCI,2.2523651166395098e-08,1.4133793819773422e-05,True,41,True,,,4,15,0.25657076893090913,0.06567237099807244,0.49711059901164845,0.5937308480060892
H2,sto-3g,dense_curve_config_search_sto3g,2.0625,jw,uccsd,1,spsa,100,137,-0.944347015755727,-0.9458278601066588,FCI,0.0014808443509317648,0.9292431578088408,True,200,True,,,4,15,0.25657076893090913,0.06962221499998122,2.425009982995107,2.5246417110029142
H2,sto-3g,dense_curve_config_search_sto3g,2.0625,jw,puccsd,1,cobyla,100,137,-0.9458278595013636,-0.9458278601066588,FCI,6.052951473378698e-10,3.7982815261083935e-07,True,51,True,,,4,15,0.25657076893090913,0.14464414700341877,0.6628839740005787,0.8513944080041256
H2,sto-3g,dense_curve_config_search_sto3g,2.0625,jw,puccsd,1,slsqp,100,137,-0.945827841033682,-0.9458278601066588,FCI,1.9072976753520265e-08,1.1968464569624748e-05,True,24,True,,,4,15,0.25657076893090913,0.06742289901012555,0.2866837790061254,0.38378242199542
H2,sto-3g,dense_curve_config_search_sto3g,2.0625,jw,puccsd,1,spsa,100,137,-0.9456821082595777,-0.9458278601066588,FCI,0.00014575184708109923,0.09146059581001349,True,200,True,,,4,15,0.25657076893090913,0.06687640100426506,2.4822728260041913,2.580060403997777
